RandRep,Treat,Gen,Reason,Status,pdG,pdH
928,3,4,Convergence criteria met.,0,0,1
928,3,5,Convergence criteria met.,0,0,1
928,3,6,Convergence criteria met.,0,0,1
929,1,1,Convergence criteria met.,0,0,1
929,1,2,Convergence criteria met.,0,0,1
929,1,3,Convergence criteria met.,0,0,1
929,1,4,Convergence criteria met.,0,0,1
929,1,5,Convergence criteria met.,0,0,1
929,1,6,Convergence criteria met.,0,0,1
929,3,1,Convergence criteria met.,0,0,1
929,3,2,Convergence criteria met.,0,0,1
929,3,3,Convergence criteria met.,0,0,1
929,3,4,Convergence criteria met.,0,0,1
929,3,5,Convergence criteria met.,0,0,1
929,3,6,Convergence criteria met.,0,0,1
930,1,1,Convergence criteria met.,0,0,1
930,1,2,Convergence criteria met.,0,0,1
930,1,3,Convergence criteria met.,0,0,1
930,1,4,Convergence criteria met.,0,0,1
930,1,5,Convergence criteria met.,0,0,1
930,1,6,Convergence criteria met.,0,0,1
930,3,1,Convergence criteria met.,0,0,1
930,3,2,Convergence criteria met.,0,0,1
930,3,3,Convergence criteria met.,0,0,1
930,3,4,Convergence criteria met.,0,0,1
930,3,5,Convergence criteria met.,0,0,1
930,3,6,Convergence criteria met.,0,0,1
931,1,1,Convergence criteria met.,0,0,1
931,1,2,Convergence criteria met.,0,0,1
931,1,3,Convergence criteria met.,0,0,1
931,1,4,Convergence criteria met.,0,0,1
931,1,5,Convergence criteria met.,0,0,1
931,1,6,Convergence criteria met.,0,0,1
931,3,1,Convergence criteria met.,0,0,1
931,3,2,Convergence criteria met.,0,0,1
931,3,3,Convergence criteria met.,0,0,1
931,3,4,Convergence criteria met.,0,0,1
931,3,5,Convergence criteria met.,0,0,1
931,3,6,Convergence criteria met.,0,0,1
932,1,1,Convergence criteria met.,0,0,1
932,1,2,Convergence criteria met.,0,0,1
932,1,3,Convergence criteria met.,0,0,1
932,1,4,Convergence criteria met.,0,0,1
932,1,5,Convergence criteria met.,0,0,1
932,1,6,Convergence criteria met.,0,0,1
932,3,1,Convergence criteria met.,0,0,1
932,3,2,Convergence criteria met.,0,0,1
932,3,3,Convergence criteria met.,0,0,1
932,3,4,Convergence criteria met.,0,0,1
932,3,5,Convergence criteria met.,0,0,1
932,3,6,Convergence criteria met.,0,0,1
933,1,1,Convergence criteria met.,0,0,1
933,1,2,Convergence criteria met.,0,0,1
933,1,3,Convergence criteria met.,0,0,1
933,1,4,Convergence criteria met.,0,0,1
933,1,5,Convergence criteria met.,0,0,1
933,1,6,Convergence criteria met.,0,0,1
933,3,1,Convergence criteria met.,0,0,1
933,3,2,Convergence criteria met.,0,0,1
933,3,3,Convergence criteria met.,0,0,1
933,3,4,Convergence criteria met.,0,0,1
933,3,5,Convergence criteria met.,0,0,1
933,3,6,Convergence criteria met.,0,0,1
934,1,1,Convergence criteria met.,0,0,1
934,1,2,Convergence criteria met.,0,0,1
934,1,3,Convergence criteria met.,0,0,1
934,1,4,Convergence criteria met.,0,0,1
934,1,5,Convergence criteria met.,0,0,1
934,1,6,Convergence criteria met.,0,0,1
934,3,1,Convergence criteria met.,0,0,1
934,3,2,Convergence criteria met.,0,0,1
934,3,3,Convergence criteria met.,0,0,1
934,3,4,Convergence criteria met.,0,0,1
934,3,5,Convergence criteria met.,0,0,1
934,3,6,Convergence criteria met.,0,0,1
935,1,1,Convergence criteria met.,0,0,1
935,1,2,Convergence criteria met.,0,0,1
935,1,3,Convergence criteria met.,0,0,1
935,1,4,Convergence criteria met.,0,0,1
935,1,5,Convergence criteria met.,0,0,1
935,1,6,Convergence criteria met.,0,0,1
935,3,1,Convergence criteria met.,0,0,1
935,3,2,Convergence criteria met.,0,0,1
935,3,3,Convergence criteria met.,0,0,1
935,3,4,Convergence criteria met.,0,0,1
935,3,5,Convergence criteria met.,0,0,1
935,3,6,Convergence criteria met.,0,0,1
936,1,1,Convergence criteria met.,0,0,1
936,1,2,Convergence criteria met.,0,0,1
936,1,3,Convergence criteria met.,0,0,1
936,1,4,Convergence criteria met.,0,0,1
936,1,5,Convergence criteria met.,0,0,1
936,1,6,Convergence criteria met.,0,0,1
936,3,1,Convergence criteria met.,0,0,1
936,3,2,Convergence criteria met.,0,0,1
936,3,3,Convergence criteria met.,0,0,1
936,3,4,Convergence criteria met.,0,0,1
936,3,5,Convergence criteria met.,0,0,1
936,3,6,Convergence criteria met.,0,0,1
937,1,1,Convergence criteria met.,0,0,1
937,1,2,Convergence criteria met.,0,0,1
937,1,3,Convergence criteria met.,0,0,1
937,1,4,Convergence criteria met.,0,0,1
937,1,5,Convergence criteria met.,0,0,1
937,1,6,Convergence criteria met.,0,0,1
937,3,1,Convergence criteria met.,0,0,1
937,3,2,Convergence criteria met.,0,0,1
937,3,3,Convergence criteria met.,0,0,1
937,3,4,Convergence criteria met.,0,0,1
937,3,5,Convergence criteria met.,0,0,1
937,3,6,Convergence criteria met.,0,0,1
938,1,1,Convergence criteria met.,0,0,1
938,1,2,Convergence criteria met.,0,0,1
938,1,3,Convergence criteria met.,0,0,1
938,1,4,Convergence criteria met.,0,0,1
938,1,5,Convergence criteria met.,0,0,1
938,1,6,Convergence criteria met.,0,0,1
938,3,1,Convergence criteria met.,0,0,1
938,3,2,Convergence criteria met.,0,0,1
938,3,3,Convergence criteria met.,0,0,1
938,3,4,Convergence criteria met.,0,0,1
938,3,5,Convergence criteria met.,0,0,1
938,3,6,Convergence criteria met.,0,0,1
939,1,1,Convergence criteria met.,0,0,1
939,1,2,Convergence criteria met.,0,0,1
939,1,3,Convergence criteria met.,0,0,1
939,1,4,Convergence criteria met.,0,0,1
939,1,5,Convergence criteria met.,0,0,1
939,1,6,Convergence criteria met.,0,0,1
939,3,1,Convergence criteria met.,0,0,1
939,3,2,Convergence criteria met.,0,0,1
939,3,3,Convergence criteria met.,0,0,1
939,3,4,Convergence criteria met.,0,0,1
939,3,5,Convergence criteria met.,0,0,1
939,3,6,Convergence criteria met.,0,0,1
940,1,1,Convergence criteria met.,0,0,1
940,1,2,Convergence criteria met.,0,0,1
940,1,3,Convergence criteria met.,0,0,1
940,1,4,Convergence criteria met.,0,0,1
940,1,5,Convergence criteria met.,0,0,1
940,1,6,Convergence criteria met.,0,0,1
940,3,1,Convergence criteria met.,0,0,1
940,3,2,Convergence criteria met.,0,0,1
940,3,3,Convergence criteria met.,0,0,1
940,3,4,Convergence criteria met.,0,0,1
940,3,5,Convergence criteria met.,0,0,1
940,3,6,Convergence criteria met.,0,0,1
941,1,1,Convergence criteria met.,0,0,1
941,1,2,Convergence criteria met.,0,0,1
941,1,3,Convergence criteria met.,0,0,1
941,1,4,Convergence criteria met.,0,0,1
941,1,5,Convergence criteria met.,0,0,1
941,1,6,Convergence criteria met.,0,0,1
941,3,1,Convergence criteria met.,0,0,1
941,3,2,Convergence criteria met.,0,0,1
941,3,3,Convergence criteria met.,0,0,1
941,3,4,Convergence criteria met.,0,0,1
941,3,5,Convergence criteria met.,0,0,1
941,3,6,Convergence criteria met.,0,0,1
942,1,1,Convergence criteria met.,0,0,1
942,1,2,Convergence criteria met.,0,0,1
942,1,3,Convergence criteria met.,0,0,1
942,1,4,Convergence criteria met.,0,0,1
942,1,5,Convergence criteria met.,0,0,1
942,1,6,Convergence criteria met.,0,0,1
942,3,1,Convergence criteria met.,0,0,1
942,3,2,Convergence criteria met.,0,0,1
942,3,3,Convergence criteria met.,0,0,1
942,3,4,Convergence criteria met.,0,0,1
942,3,5,Convergence criteria met.,0,0,1
942,3,6,Convergence criteria met.,0,0,1
943,1,1,Convergence criteria met.,0,0,1
943,1,2,Convergence criteria met.,0,0,1
943,1,3,Convergence criteria met.,0,0,1
943,1,4,Convergence criteria met.,0,0,1
943,1,5,Convergence criteria met.,0,0,1
943,1,6,Convergence criteria met.,0,0,1
943,3,1,Convergence criteria met.,0,0,1
943,3,2,Convergence criteria met.,0,0,1
943,3,3,Convergence criteria met.,0,0,1
943,3,4,Convergence criteria met.,0,0,1
943,3,5,Convergence criteria met.,0,0,1
943,3,6,Convergence criteria met.,0,0,1
944,1,1,Convergence criteria met.,0,0,1
944,1,2,Convergence criteria met.,0,0,1
944,1,3,Convergence criteria met.,0,0,1
944,1,4,Convergence criteria met.,0,0,1
944,1,5,Convergence criteria met.,0,0,1
944,1,6,Convergence criteria met.,0,0,1
944,3,1,Convergence criteria met.,0,0,1
944,3,2,Convergence criteria met.,0,0,1
944,3,3,Convergence criteria met.,0,0,1
944,3,4,Convergence criteria met.,0,0,1
944,3,5,Convergence criteria met.,0,0,1
944,3,6,Convergence criteria met.,0,0,1
945,1,1,Convergence criteria met.,0,0,1
945,1,2,Convergence criteria met.,0,0,1
945,1,3,Convergence criteria met.,0,0,1
945,1,4,Convergence criteria met.,0,0,1
945,1,5,Convergence criteria met.,0,0,1
945,1,6,Convergence criteria met.,0,0,1
945,3,1,Convergence criteria met.,0,0,1
945,3,2,Convergence criteria met.,0,0,1
945,3,3,Convergence criteria met.,0,0,1
945,3,4,Convergence criteria met.,0,0,1
945,3,5,Convergence criteria met.,0,0,1
945,3,6,Convergence criteria met.,0,0,1
946,1,1,Convergence criteria met.,0,0,1
946,1,2,Convergence criteria met.,0,0,1
946,1,3,Convergence criteria met.,0,0,1
946,1,4,Convergence criteria met.,0,0,1
946,1,5,Convergence criteria met.,0,0,1
946,1,6,Convergence criteria met.,0,0,1
946,3,1,Convergence criteria met.,0,0,1
946,3,2,Convergence criteria met.,0,0,1
946,3,3,Convergence criteria met.,0,0,1
946,3,4,Convergence criteria met.,0,0,1
946,3,5,Convergence criteria met.,0,0,1
946,3,6,Convergence criteria met.,0,0,1
947,1,1,Convergence criteria met.,0,0,1
947,1,2,Convergence criteria met.,0,0,1
947,1,3,Convergence criteria met.,0,0,1
947,1,4,Convergence criteria met.,0,0,1
947,1,5,Convergence criteria met.,0,0,1
947,1,6,Convergence criteria met.,0,0,1
947,3,1,Convergence criteria met.,0,0,1
947,3,2,Convergence criteria met.,0,0,1
947,3,3,Convergence criteria met.,0,0,1
947,3,4,Convergence criteria met.,0,0,1
947,3,5,Convergence criteria met.,0,0,1
947,3,6,Convergence criteria met.,0,0,1
948,1,1,Convergence criteria met.,0,0,1
948,1,2,Convergence criteria met.,0,0,1
948,1,3,Convergence criteria met.,0,0,1
948,1,4,Convergence criteria met.,0,0,1
948,1,5,Convergence criteria met.,0,0,1
948,1,6,Convergence criteria met.,0,0,1
948,3,1,Convergence criteria met.,0,0,1
948,3,2,Convergence criteria met.,0,0,1
948,3,3,Convergence criteria met.,0,0,1
948,3,4,Convergence criteria met.,0,0,1
948,3,5,Convergence criteria met.,0,0,1
948,3,6,Convergence criteria met.,0,0,1
949,1,1,Convergence criteria met.,0,0,1
949,1,2,Convergence criteria met.,0,0,1
949,1,3,Convergence criteria met.,0,0,1
949,1,4,Convergence criteria met.,0,0,1
949,1,5,Convergence criteria met.,0,0,1
949,1,6,Convergence criteria met.,0,0,1
949,3,1,Convergence criteria met.,0,0,1
949,3,2,Convergence criteria met.,0,0,1
949,3,3,Convergence criteria met.,0,0,1
949,3,4,Convergence criteria met.,0,0,1
949,3,5,Convergence criteria met.,0,0,1
949,3,6,Convergence criteria met.,0,0,1
950,1,1,Convergence criteria met.,0,0,1
950,1,2,Convergence criteria met.,0,0,1
950,1,3,Convergence criteria met.,0,0,1
950,1,4,Convergence criteria met.,0,0,1
950,1,5,Convergence criteria met.,0,0,1
950,1,6,Convergence criteria met.,0,0,1
950,3,1,Convergence criteria met.,0,0,1
950,3,2,Convergence criteria met.,0,0,1
950,3,3,Convergence criteria met.,0,0,1
950,3,4,Convergence criteria met.,0,0,1
950,3,5,Convergence criteria met.,0,0,1
950,3,6,Convergence criteria met.,0,0,1
951,1,1,Convergence criteria met.,0,0,1
951,1,2,Convergence criteria met.,0,0,1
951,1,3,Convergence criteria met.,0,0,1
951,1,4,Convergence criteria met.,0,0,1
951,1,5,Convergence criteria met.,0,0,1
951,1,6,Convergence criteria met.,0,0,1
951,3,1,Convergence criteria met.,0,0,1
951,3,2,Convergence criteria met.,0,0,1
951,3,3,Convergence criteria met.,0,0,1
951,3,4,Convergence criteria met.,0,0,1
951,3,5,Convergence criteria met.,0,0,1
951,3,6,Convergence criteria met.,0,0,1
952,1,1,Convergence criteria met.,0,0,1
952,1,2,Convergence criteria met.,0,0,1
952,1,3,Convergence criteria met.,0,0,1
952,1,4,Convergence criteria met.,0,0,1
952,1,5,Convergence criteria met.,0,0,1
952,1,6,Convergence criteria met.,0,0,1
952,3,1,Convergence criteria met.,0,0,1
952,3,2,Convergence criteria met.,0,0,1
952,3,3,Convergence criteria met.,0,0,1
952,3,4,Convergence criteria met.,0,0,1
952,3,5,Convergence criteria met.,0,0,1
952,3,6,Convergence criteria met.,0,0,1
953,1,1,Convergence criteria met.,0,0,1
953,1,2,Convergence criteria met.,0,0,1
953,1,3,Convergence criteria met.,0,0,1
953,1,4,Convergence criteria met.,0,0,1
953,1,5,Convergence criteria met.,0,0,1
953,1,6,Convergence criteria met.,0,0,1
953,3,1,Convergence criteria met.,0,0,1
953,3,2,Convergence criteria met.,0,0,1
953,3,3,Convergence criteria met.,0,0,1
953,3,4,Convergence criteria met.,0,0,1
953,3,5,Convergence criteria met.,0,0,1
953,3,6,Convergence criteria met.,0,0,1
954,1,1,Convergence criteria met.,0,0,1
954,1,2,Convergence criteria met.,0,0,1
954,1,3,Convergence criteria met.,0,0,1
954,1,4,Convergence criteria met.,0,0,1
954,1,5,Convergence criteria met.,0,0,1
954,1,6,Convergence criteria met.,0,0,1
954,3,1,Convergence criteria met.,0,0,1
954,3,2,Convergence criteria met.,0,0,1
954,3,3,Convergence criteria met.,0,0,1
954,3,4,Convergence criteria met.,0,0,1
954,3,5,Convergence criteria met.,0,0,1
954,3,6,Convergence criteria met.,0,0,1
955,1,1,Convergence criteria met.,0,0,1
955,1,2,Convergence criteria met.,0,0,1
955,1,3,Convergence criteria met.,0,0,1
955,1,4,Convergence criteria met.,0,0,1
955,1,5,Convergence criteria met.,0,0,1
955,1,6,Convergence criteria met.,0,0,1
955,3,1,Convergence criteria met.,0,0,1
955,3,2,Convergence criteria met.,0,0,1
955,3,3,Convergence criteria met.,0,0,1
955,3,4,Convergence criteria met.,0,0,1
955,3,5,Convergence criteria met.,0,0,1
955,3,6,Convergence criteria met.,0,0,1
956,1,1,Convergence criteria met.,0,0,1
956,1,2,Convergence criteria met.,0,0,1
956,1,3,Convergence criteria met.,0,0,1
956,1,4,Convergence criteria met.,0,0,1
956,1,5,Convergence criteria met.,0,0,1
956,1,6,Convergence criteria met.,0,0,1
956,3,1,Convergence criteria met.,0,0,1
956,3,2,Convergence criteria met.,0,0,1
956,3,3,Convergence criteria met.,0,0,1
956,3,4,Convergence criteria met.,0,0,1
956,3,5,Convergence criteria met.,0,0,1
956,3,6,Convergence criteria met.,0,0,1
957,1,1,Convergence criteria met.,0,0,1
957,1,2,Convergence criteria met.,0,0,1
957,1,3,Convergence criteria met.,0,0,1
957,1,4,Convergence criteria met.,0,0,1
957,1,5,Convergence criteria met.,0,0,1
957,1,6,Convergence criteria met.,0,0,1
957,3,1,Convergence criteria met.,0,0,1
957,3,2,Convergence criteria met.,0,0,1
957,3,3,Convergence criteria met.,0,0,1
957,3,4,Convergence criteria met.,0,0,1
957,3,5,Convergence criteria met.,0,0,1
957,3,6,Convergence criteria met.,0,0,1
958,1,1,Convergence criteria met.,0,0,1
958,1,2,Convergence criteria met.,0,0,1
958,1,3,Convergence criteria met.,0,0,1
958,1,4,Convergence criteria met.,0,0,1
958,1,5,Convergence criteria met.,0,0,1
958,1,6,Convergence criteria met.,0,0,1
958,3,1,Convergence criteria met.,0,0,1
958,3,2,Convergence criteria met.,0,0,1
958,3,3,Convergence criteria met.,0,0,1
958,3,4,Convergence criteria met.,0,0,1
958,3,5,Convergence criteria met.,0,0,1
958,3,6,Convergence criteria met.,0,0,1
959,1,1,Convergence criteria met.,0,0,1
959,1,2,Convergence criteria met.,0,0,1
959,1,3,Convergence criteria met.,0,0,1
959,1,4,Convergence criteria met.,0,0,1
959,1,5,Convergence criteria met.,0,0,1
959,1,6,Convergence criteria met.,0,0,1
959,3,1,Convergence criteria met.,0,0,1
959,3,2,Convergence criteria met.,0,0,1
959,3,3,Convergence criteria met.,0,0,1
959,3,4,Convergence criteria met.,0,0,1
959,3,5,Convergence criteria met.,0,0,1
959,3,6,Convergence criteria met.,0,0,1
960,1,1,Convergence criteria met.,0,0,1
960,1,2,Convergence criteria met.,0,0,1
960,1,3,Convergence criteria met.,0,0,1
960,1,4,Convergence criteria met.,0,0,1
960,1,5,Convergence criteria met.,0,0,1
960,1,6,Convergence criteria met.,0,0,1
960,3,1,Convergence criteria met.,0,0,1
960,3,2,Convergence criteria met.,0,0,1
960,3,3,Convergence criteria met.,0,0,1
960,3,4,Convergence criteria met.,0,0,1
960,3,5,Convergence criteria met.,0,0,1
960,3,6,Convergence criteria met.,0,0,1
961,1,1,Convergence criteria met.,0,0,1
961,1,2,Convergence criteria met.,0,0,1
961,1,3,Convergence criteria met.,0,0,1
961,1,4,Convergence criteria met.,0,0,1
961,1,5,Convergence criteria met.,0,0,1
961,1,6,Convergence criteria met.,0,0,1
961,3,1,Convergence criteria met.,0,0,1
961,3,2,Convergence criteria met.,0,0,1
961,3,3,Convergence criteria met.,0,0,1
961,3,4,Convergence criteria met.,0,0,1
961,3,5,Convergence criteria met.,0,0,1
961,3,6,Convergence criteria met.,0,0,1
962,1,1,Convergence criteria met.,0,0,1
962,1,2,Convergence criteria met.,0,0,1
962,1,3,Convergence criteria met.,0,0,1
962,1,4,Convergence criteria met.,0,0,1
962,1,5,Convergence criteria met.,0,0,1
962,1,6,Convergence criteria met.,0,0,1
962,3,1,Convergence criteria met.,0,0,1
962,3,2,Convergence criteria met.,0,0,1
962,3,3,Convergence criteria met.,0,0,1
962,3,4,Convergence criteria met.,0,0,1
962,3,5,Convergence criteria met.,0,0,1
962,3,6,Convergence criteria met.,0,0,1
963,1,1,Convergence criteria met.,0,0,1
963,1,2,Convergence criteria met.,0,0,1
963,1,3,Convergence criteria met.,0,0,1
963,1,4,Convergence criteria met.,0,0,1
963,1,5,Convergence criteria met.,0,0,1
963,1,6,Convergence criteria met.,0,0,1
963,3,1,Convergence criteria met.,0,0,1
963,3,2,Convergence criteria met.,0,0,1
963,3,3,Convergence criteria met.,0,0,1
963,3,4,Convergence criteria met.,0,0,1
963,3,5,Convergence criteria met.,0,0,1
963,3,6,Convergence criteria met.,0,0,1
964,1,1,Convergence criteria met.,0,0,1
964,1,2,Convergence criteria met.,0,0,1
964,1,3,Convergence criteria met.,0,0,1
964,1,4,Convergence criteria met.,0,0,1
964,1,5,Convergence criteria met.,0,0,1
964,1,6,Convergence criteria met.,0,0,1
964,3,1,Convergence criteria met.,0,0,1
964,3,2,Convergence criteria met.,0,0,1
964,3,3,Convergence criteria met.,0,0,1
964,3,4,Convergence criteria met.,0,0,1
964,3,5,Convergence criteria met.,0,0,1
964,3,6,Convergence criteria met.,0,0,1
965,1,1,Convergence criteria met.,0,0,1
965,1,2,Convergence criteria met.,0,0,1
965,1,3,Convergence criteria met.,0,0,1
965,1,4,Convergence criteria met.,0,0,1
965,1,5,Convergence criteria met.,0,0,1
965,1,6,Convergence criteria met.,0,0,1
965,3,1,Convergence criteria met.,0,0,1
965,3,2,Convergence criteria met.,0,0,1
965,3,3,Convergence criteria met.,0,0,1
965,3,4,Convergence criteria met.,0,0,1
965,3,5,Convergence criteria met.,0,0,1
965,3,6,Convergence criteria met.,0,0,1
966,1,1,Convergence criteria met.,0,0,1
966,1,2,Convergence criteria met.,0,0,1
966,1,3,Convergence criteria met.,0,0,1
966,1,4,Convergence criteria met.,0,0,1
966,1,5,Convergence criteria met.,0,0,1
966,1,6,Convergence criteria met.,0,0,1
966,3,1,Convergence criteria met.,0,0,1
966,3,2,Convergence criteria met.,0,0,1
966,3,3,Convergence criteria met.,0,0,1
966,3,4,Convergence criteria met.,0,0,1
966,3,5,Convergence criteria met.,0,0,1
966,3,6,Convergence criteria met.,0,0,1
967,1,1,Convergence criteria met.,0,0,1
967,1,2,Convergence criteria met.,0,0,1
967,1,3,Convergence criteria met.,0,0,1
967,1,4,Convergence criteria met.,0,0,1
967,1,5,Convergence criteria met.,0,0,1
967,1,6,Convergence criteria met.,0,0,1
967,3,1,Convergence criteria met.,0,0,1
967,3,2,Convergence criteria met.,0,0,1
967,3,3,Convergence criteria met.,0,0,1
967,3,4,Convergence criteria met.,0,0,1
967,3,5,Convergence criteria met.,0,0,1
967,3,6,Convergence criteria met.,0,0,1
968,1,1,Convergence criteria met.,0,0,1
968,1,2,Convergence criteria met.,0,0,1
968,1,3,Convergence criteria met.,0,0,1
968,1,4,Convergence criteria met.,0,0,1
968,1,5,Convergence criteria met.,0,0,1
968,1,6,Convergence criteria met.,0,0,1
968,3,1,Convergence criteria met.,0,0,1
968,3,2,Convergence criteria met.,0,0,1
968,3,3,Convergence criteria met.,0,0,1
968,3,4,Convergence criteria met.,0,0,1
968,3,5,Convergence criteria met.,0,0,1
968,3,6,Convergence criteria met.,0,0,1
969,1,1,Convergence criteria met.,0,0,1
969,1,2,Convergence criteria met.,0,0,1
969,1,3,Convergence criteria met.,0,0,1
969,1,4,Convergence criteria met.,0,0,1
969,1,5,Convergence criteria met.,0,0,1
969,1,6,Convergence criteria met.,0,0,1
969,3,1,Convergence criteria met.,0,0,1
969,3,2,Convergence criteria met.,0,0,1
969,3,3,Convergence criteria met.,0,0,1
969,3,4,Convergence criteria met.,0,0,1
969,3,5,Convergence criteria met.,0,0,1
969,3,6,Convergence criteria met.,0,0,1
970,1,1,Convergence criteria met.,0,0,1
970,1,2,Convergence criteria met.,0,0,1
970,1,3,Convergence criteria met.,0,0,1
970,1,4,Convergence criteria met.,0,0,1
970,1,5,Convergence criteria met.,0,0,1
970,1,6,Convergence criteria met.,0,0,1
970,3,1,Convergence criteria met.,0,0,1
970,3,2,Convergence criteria met.,0,0,1
970,3,3,Convergence criteria met.,0,0,1
970,3,4,Convergence criteria met.,0,0,1
970,3,5,Convergence criteria met.,0,0,1
970,3,6,Convergence criteria met.,0,0,1
971,1,1,Convergence criteria met.,0,0,1
971,1,2,Convergence criteria met.,0,0,1
971,1,3,Convergence criteria met.,0,0,1
971,1,4,Convergence criteria met.,0,0,1
971,1,5,Convergence criteria met.,0,0,1
971,1,6,Convergence criteria met.,0,0,1
971,3,1,Convergence criteria met.,0,0,1
971,3,2,Convergence criteria met.,0,0,1
971,3,3,Convergence criteria met.,0,0,1
971,3,4,Convergence criteria met.,0,0,1
971,3,5,Convergence criteria met.,0,0,1
971,3,6,Convergence criteria met.,0,0,1
972,1,1,Convergence criteria met.,0,0,1
972,1,2,Convergence criteria met.,0,0,1
972,1,3,Convergence criteria met.,0,0,1
972,1,4,Convergence criteria met.,0,0,1
972,1,5,Convergence criteria met.,0,0,1
972,1,6,Convergence criteria met.,0,0,1
972,3,1,Convergence criteria met.,0,0,1
972,3,2,Convergence criteria met.,0,0,1
972,3,3,Convergence criteria met.,0,0,1
972,3,4,Convergence criteria met.,0,0,1
972,3,5,Convergence criteria met.,0,0,1
972,3,6,Convergence criteria met.,0,0,1
973,1,1,Convergence criteria met.,0,0,1
973,1,2,Convergence criteria met.,0,0,1
973,1,3,Convergence criteria met.,0,0,1
973,1,4,Convergence criteria met.,0,0,1
973,1,5,Convergence criteria met.,0,0,1
973,1,6,Convergence criteria met.,0,0,1
973,3,1,Convergence criteria met.,0,0,1
973,3,2,Convergence criteria met.,0,0,1
973,3,3,Convergence criteria met.,0,0,1
973,3,4,Convergence criteria met.,0,0,1
973,3,5,Convergence criteria met.,0,0,1
973,3,6,Convergence criteria met.,0,0,1
974,1,1,Convergence criteria met.,0,0,1
974,1,2,Convergence criteria met.,0,0,1
974,1,3,Convergence criteria met.,0,0,1
974,1,4,Convergence criteria met.,0,0,1
974,1,5,Convergence criteria met.,0,0,1
974,1,6,Convergence criteria met.,0,0,1
974,3,1,Convergence criteria met.,0,0,1
974,3,2,Convergence criteria met.,0,0,1
974,3,3,Convergence criteria met.,0,0,1
974,3,4,Convergence criteria met.,0,0,1
974,3,5,Convergence criteria met.,0,0,1
974,3,6,Convergence criteria met.,0,0,1
975,1,1,Convergence criteria met.,0,0,1
975,1,2,Convergence criteria met.,0,0,1
975,1,3,Convergence criteria met.,0,0,1
975,1,4,Convergence criteria met.,0,0,1
975,1,5,Convergence criteria met.,0,0,1
975,1,6,Convergence criteria met.,0,0,1
975,3,1,Convergence criteria met.,0,0,1
975,3,2,Convergence criteria met.,0,0,1
975,3,3,Convergence criteria met.,0,0,1
975,3,4,Convergence criteria met.,0,0,1
975,3,5,Convergence criteria met.,0,0,1
975,3,6,Convergence criteria met.,0,0,1
976,1,1,Convergence criteria met.,0,0,1
976,1,2,Convergence criteria met.,0,0,1
976,1,3,Convergence criteria met.,0,0,1
976,1,4,Convergence criteria met.,0,0,1
976,1,5,Convergence criteria met.,0,0,1
976,1,6,Convergence criteria met.,0,0,1
976,3,1,Convergence criteria met.,0,0,1
976,3,2,Convergence criteria met.,0,0,1
976,3,3,Convergence criteria met.,0,0,1
976,3,4,Convergence criteria met.,0,0,1
976,3,5,Convergence criteria met.,0,0,1
976,3,6,Convergence criteria met.,0,0,1
977,1,1,Convergence criteria met.,0,0,1
977,1,2,Convergence criteria met.,0,0,1
977,1,3,Convergence criteria met.,0,0,1
977,1,4,Convergence criteria met.,0,0,1
977,1,5,Convergence criteria met.,0,0,1
977,1,6,Convergence criteria met.,0,0,1
977,3,1,Convergence criteria met.,0,0,1
977,3,2,Convergence criteria met.,0,0,1
977,3,3,Convergence criteria met.,0,0,1
977,3,4,Convergence criteria met.,0,0,1
977,3,5,Convergence criteria met.,0,0,1
977,3,6,Convergence criteria met.,0,0,1
978,1,1,Convergence criteria met.,0,0,1
978,1,2,Convergence criteria met.,0,0,1
978,1,3,Convergence criteria met.,0,0,1
978,1,4,Convergence criteria met.,0,0,1
978,1,5,Convergence criteria met.,0,0,1
978,1,6,Convergence criteria met.,0,0,1
978,3,1,Convergence criteria met.,0,0,1
978,3,2,Convergence criteria met.,0,0,1
978,3,3,Convergence criteria met.,0,0,1
978,3,4,Convergence criteria met.,0,0,1
978,3,5,Convergence criteria met.,0,0,1
978,3,6,Convergence criteria met.,0,0,1
979,1,1,Convergence criteria met.,0,0,1
979,1,2,Convergence criteria met.,0,0,1
979,1,3,Convergence criteria met.,0,0,1
979,1,4,Convergence criteria met.,0,0,1
979,1,5,Convergence criteria met.,0,0,1
979,1,6,Convergence criteria met.,0,0,1
979,3,1,Convergence criteria met.,0,0,1
979,3,2,Convergence criteria met.,0,0,1
979,3,3,Convergence criteria met.,0,0,1
979,3,4,Convergence criteria met.,0,0,1
979,3,5,Convergence criteria met.,0,0,1
979,3,6,Convergence criteria met.,0,0,1
980,1,1,Convergence criteria met.,0,0,1
980,1,2,Convergence criteria met.,0,0,1
980,1,3,Convergence criteria met.,0,0,1
980,1,4,Convergence criteria met.,0,0,1
980,1,5,Convergence criteria met.,0,0,1
980,1,6,Convergence criteria met.,0,0,1
980,3,1,Convergence criteria met.,0,0,1
980,3,2,Convergence criteria met.,0,0,1
980,3,3,Convergence criteria met.,0,0,1
980,3,4,Convergence criteria met.,0,0,1
980,3,5,Convergence criteria met.,0,0,1
980,3,6,Convergence criteria met.,0,0,1
981,1,1,Convergence criteria met.,0,0,1
981,1,2,Convergence criteria met.,0,0,1
981,1,3,Convergence criteria met.,0,0,1
981,1,4,Convergence criteria met.,0,0,1
981,1,5,Convergence criteria met.,0,0,1
981,1,6,Convergence criteria met.,0,0,1
981,3,1,Convergence criteria met.,0,0,1
981,3,2,Convergence criteria met.,0,0,1
