RandRep,Treat,Gen,Reason,Status,pdG,pdH
803,3,4,Convergence criteria met.,0,0,1
803,3,5,Convergence criteria met.,0,0,1
803,3,6,Convergence criteria met.,0,0,1
804,1,1,Convergence criteria met.,0,0,1
804,1,2,Convergence criteria met.,0,0,1
804,1,3,Convergence criteria met.,0,0,1
804,1,4,Convergence criteria met.,0,0,1
804,1,5,Convergence criteria met.,0,0,1
804,1,6,Convergence criteria met.,0,0,1
804,3,1,Convergence criteria met.,0,0,1
804,3,2,Convergence criteria met.,0,0,1
804,3,3,Convergence criteria met.,0,0,1
804,3,4,Convergence criteria met.,0,0,1
804,3,5,Convergence criteria met.,0,0,1
804,3,6,Convergence criteria met.,0,0,1
805,1,1,Convergence criteria met.,0,0,1
805,1,2,Convergence criteria met.,0,0,1
805,1,3,Convergence criteria met.,0,0,1
805,1,4,Convergence criteria met.,0,0,1
805,1,5,Convergence criteria met.,0,0,1
805,1,6,Convergence criteria met.,0,0,1
805,3,1,Convergence criteria met.,0,0,1
805,3,2,Convergence criteria met.,0,0,1
805,3,3,Convergence criteria met.,0,0,1
805,3,4,Convergence criteria met.,0,0,1
805,3,5,Convergence criteria met.,0,0,1
805,3,6,Convergence criteria met.,0,0,1
806,1,1,Convergence criteria met.,0,0,1
806,1,2,Convergence criteria met.,0,0,1
806,1,3,Convergence criteria met.,0,0,1
806,1,4,WARNING: Unable to make Hessian positive definite.,1,0,0
806,1,5,Convergence criteria met.,0,0,1
806,1,6,Convergence criteria met.,0,0,1
806,3,1,Convergence criteria met.,0,0,1
806,3,2,Convergence criteria met.,0,0,1
806,3,3,Convergence criteria met.,0,0,1
806,3,4,Convergence criteria met.,0,0,1
806,3,5,Convergence criteria met.,0,0,1
806,3,6,Convergence criteria met.,0,0,1
807,1,1,Convergence criteria met.,0,0,1
807,1,2,Convergence criteria met.,0,0,1
807,1,3,Convergence criteria met.,0,0,1
807,1,4,Convergence criteria met.,0,0,1
807,1,5,Convergence criteria met.,0,0,1
807,1,6,Convergence criteria met.,0,0,1
807,3,1,Convergence criteria met.,0,0,1
807,3,2,Convergence criteria met.,0,0,1
807,3,3,Convergence criteria met.,0,0,1
807,3,4,Convergence criteria met.,0,0,1
807,3,5,Convergence criteria met.,0,0,1
807,3,6,Convergence criteria met.,0,0,1
808,1,1,Convergence criteria met.,0,0,1
808,1,2,Convergence criteria met.,0,0,1
808,1,3,Convergence criteria met.,0,0,1
808,1,4,Convergence criteria met.,0,0,1
808,1,5,Convergence criteria met.,0,0,1
808,1,6,Convergence criteria met.,0,0,1
808,3,1,Convergence criteria met.,0,0,1
808,3,2,Convergence criteria met.,0,0,1
808,3,3,Convergence criteria met.,0,0,1
808,3,4,Convergence criteria met.,0,0,1
808,3,5,Convergence criteria met.,0,0,1
808,3,6,Convergence criteria met.,0,0,1
809,1,1,Convergence criteria met.,0,0,1
809,1,2,Convergence criteria met.,0,0,1
809,1,3,Convergence criteria met.,0,0,1
809,1,4,Convergence criteria met.,0,0,1
809,1,5,Convergence criteria met.,0,0,1
809,1,6,Convergence criteria met.,0,0,1
809,3,1,Convergence criteria met.,0,0,1
809,3,2,Convergence criteria met.,0,0,1
809,3,3,Convergence criteria met.,0,0,1
809,3,4,Convergence criteria met.,0,0,1
809,3,5,Convergence criteria met.,0,0,1
809,3,6,Convergence criteria met.,0,0,1
810,1,1,Convergence criteria met.,0,0,1
810,1,2,Convergence criteria met.,0,0,1
810,1,3,Convergence criteria met.,0,0,1
810,1,4,Convergence criteria met.,0,0,1
810,1,5,Convergence criteria met.,0,0,1
810,1,6,Convergence criteria met.,0,0,1
810,3,1,Convergence criteria met.,0,0,1
810,3,2,Convergence criteria met.,0,0,1
810,3,3,Convergence criteria met.,0,0,1
810,3,4,Convergence criteria met.,0,0,1
810,3,5,Convergence criteria met.,0,0,1
810,3,6,Convergence criteria met.,0,0,1
811,1,1,Convergence criteria met.,0,0,1
811,1,2,Convergence criteria met.,0,0,1
811,1,3,Convergence criteria met.,0,0,1
811,1,4,Convergence criteria met.,0,0,1
811,1,5,Convergence criteria met.,0,0,1
811,1,6,Convergence criteria met.,0,0,1
811,3,1,Convergence criteria met.,0,0,1
811,3,2,Convergence criteria met.,0,0,1
811,3,3,Convergence criteria met.,0,0,1
811,3,4,Convergence criteria met.,0,0,1
811,3,5,Convergence criteria met.,0,0,1
811,3,6,Convergence criteria met.,0,0,1
812,1,1,Convergence criteria met.,0,0,1
812,1,2,Convergence criteria met.,0,0,1
812,1,3,Convergence criteria met.,0,0,1
812,1,4,Convergence criteria met.,0,0,1
812,1,5,Convergence criteria met.,0,0,1
812,1,6,Convergence criteria met.,0,0,1
812,3,1,Convergence criteria met.,0,0,1
812,3,2,Convergence criteria met.,0,0,1
812,3,3,Convergence criteria met.,0,0,1
812,3,4,Convergence criteria met.,0,0,1
812,3,5,Convergence criteria met.,0,0,1
812,3,6,Convergence criteria met.,0,0,1
813,1,1,Convergence criteria met.,0,0,1
813,1,2,Convergence criteria met.,0,0,1
813,1,3,Convergence criteria met.,0,0,1
813,1,4,Convergence criteria met.,0,0,1
813,1,5,Convergence criteria met.,0,0,1
813,1,6,Convergence criteria met.,0,0,1
813,3,1,Convergence criteria met.,0,0,1
813,3,2,Convergence criteria met.,0,0,1
813,3,3,Convergence criteria met.,0,0,1
813,3,4,Convergence criteria met.,0,0,1
813,3,5,Convergence criteria met.,0,0,1
813,3,6,Convergence criteria met.,0,0,1
814,1,1,Convergence criteria met.,0,0,1
814,1,2,Convergence criteria met.,0,0,1
814,1,3,Convergence criteria met.,0,0,1
814,1,4,Convergence criteria met.,0,0,1
814,1,5,Convergence criteria met.,0,0,1
814,1,6,Convergence criteria met.,0,0,1
814,3,1,Convergence criteria met.,0,0,1
814,3,2,Convergence criteria met.,0,0,1
814,3,3,Convergence criteria met.,0,0,1
814,3,4,Convergence criteria met.,0,0,1
814,3,5,Convergence criteria met.,0,0,1
814,3,6,Convergence criteria met.,0,0,1
815,1,1,Convergence criteria met.,0,0,1
815,1,2,Convergence criteria met.,0,0,1
815,1,3,Convergence criteria met.,0,0,1
815,1,4,Convergence criteria met.,0,0,1
815,1,5,Convergence criteria met.,0,0,1
815,1,6,Convergence criteria met.,0,0,1
815,3,1,Convergence criteria met.,0,0,1
815,3,2,Convergence criteria met.,0,0,1
815,3,3,Convergence criteria met.,0,0,1
815,3,4,Convergence criteria met.,0,0,1
815,3,5,Convergence criteria met.,0,0,1
815,3,6,Convergence criteria met.,0,0,1
816,1,1,Convergence criteria met.,0,0,1
816,1,2,Convergence criteria met.,0,0,1
816,1,3,Convergence criteria met.,0,0,1
816,1,4,Convergence criteria met.,0,0,1
816,1,5,Convergence criteria met.,0,0,1
816,1,6,Convergence criteria met.,0,0,1
816,3,1,Convergence criteria met.,0,0,1
816,3,2,Convergence criteria met.,0,0,1
816,3,3,Convergence criteria met.,0,0,1
816,3,4,Convergence criteria met.,0,0,1
816,3,5,Convergence criteria met.,0,0,1
816,3,6,Convergence criteria met.,0,0,1
817,1,1,Convergence criteria met.,0,0,1
817,1,2,Convergence criteria met.,0,0,1
817,1,3,Convergence criteria met.,0,0,1
817,1,4,Convergence criteria met.,0,0,1
817,1,5,Convergence criteria met.,0,0,1
817,1,6,Convergence criteria met.,0,0,1
817,3,1,Convergence criteria met.,0,0,1
817,3,2,Convergence criteria met.,0,0,1
817,3,3,Convergence criteria met.,0,0,1
817,3,4,Convergence criteria met.,0,0,1
817,3,5,Convergence criteria met.,0,0,1
817,3,6,Convergence criteria met.,0,0,1
818,1,1,Convergence criteria met.,0,0,1
818,1,2,Convergence criteria met.,0,0,1
818,1,3,Convergence criteria met.,0,0,1
818,1,4,Convergence criteria met.,0,0,1
818,1,5,Convergence criteria met.,0,0,1
818,1,6,Convergence criteria met.,0,0,1
818,3,1,Convergence criteria met.,0,0,1
818,3,2,Convergence criteria met.,0,0,1
818,3,3,Convergence criteria met.,0,0,1
818,3,4,Convergence criteria met.,0,0,1
818,3,5,Convergence criteria met.,0,0,1
818,3,6,Convergence criteria met.,0,0,1
819,1,1,Convergence criteria met.,0,0,1
819,1,2,Convergence criteria met.,0,0,1
819,1,3,Convergence criteria met.,0,0,1
819,1,4,Convergence criteria met.,0,0,1
819,1,5,Convergence criteria met.,0,0,1
819,1,6,Convergence criteria met.,0,0,1
819,3,1,Convergence criteria met.,0,0,1
819,3,2,Convergence criteria met.,0,0,1
819,3,3,Convergence criteria met.,0,0,1
819,3,4,Convergence criteria met.,0,0,1
819,3,5,Convergence criteria met.,0,0,1
819,3,6,Convergence criteria met.,0,0,1
820,1,1,Convergence criteria met.,0,0,1
820,1,2,Convergence criteria met.,0,0,1
820,1,3,Convergence criteria met.,0,0,1
820,1,4,Convergence criteria met.,0,0,1
820,1,5,Convergence criteria met.,0,0,1
820,1,6,Convergence criteria met.,0,0,1
820,3,1,Convergence criteria met.,0,0,1
820,3,2,Convergence criteria met.,0,0,1
820,3,3,Convergence criteria met.,0,0,1
820,3,4,Convergence criteria met.,0,0,1
820,3,5,Convergence criteria met.,0,0,1
820,3,6,Convergence criteria met.,0,0,1
821,1,1,Convergence criteria met.,0,0,1
821,1,2,Convergence criteria met.,0,0,1
821,1,3,Convergence criteria met.,0,0,1
821,1,4,Convergence criteria met.,0,0,1
821,1,5,Convergence criteria met.,0,0,1
821,1,6,Convergence criteria met.,0,0,1
821,3,1,Convergence criteria met.,0,0,1
821,3,2,Convergence criteria met.,0,0,1
821,3,3,Convergence criteria met.,0,0,1
821,3,4,Convergence criteria met.,0,0,1
821,3,5,Convergence criteria met.,0,0,1
821,3,6,Convergence criteria met.,0,0,1
822,1,1,Convergence criteria met.,0,0,1
822,1,2,Convergence criteria met.,0,0,1
822,1,3,Convergence criteria met.,0,0,1
822,1,4,Convergence criteria met.,0,0,1
822,1,5,Convergence criteria met.,0,0,1
822,1,6,Convergence criteria met.,0,0,1
822,3,1,Convergence criteria met.,0,0,1
822,3,2,Convergence criteria met.,0,0,1
822,3,3,Convergence criteria met.,0,0,1
822,3,4,Convergence criteria met.,0,0,1
822,3,5,Convergence criteria met.,0,0,1
822,3,6,Convergence criteria met.,0,0,1
823,1,1,Convergence criteria met.,0,0,1
823,1,2,Convergence criteria met.,0,0,1
823,1,3,Convergence criteria met.,0,0,1
823,1,4,Convergence criteria met.,0,0,1
823,1,5,Convergence criteria met.,0,0,1
823,1,6,Convergence criteria met.,0,0,1
823,3,1,Convergence criteria met.,0,0,1
823,3,2,Convergence criteria met.,0,0,1
823,3,3,Convergence criteria met.,0,0,1
823,3,4,Convergence criteria met.,0,0,1
823,3,5,Convergence criteria met.,0,0,1
823,3,6,Convergence criteria met.,0,0,1
824,1,1,Convergence criteria met.,0,0,1
824,1,2,Convergence criteria met.,0,0,1
824,1,3,Convergence criteria met.,0,0,1
824,1,4,Convergence criteria met.,0,0,1
824,1,5,Convergence criteria met.,0,0,1
824,1,6,Convergence criteria met.,0,0,1
824,3,1,Convergence criteria met.,0,0,1
824,3,2,Convergence criteria met.,0,0,1
824,3,3,Convergence criteria met.,0,0,1
824,3,4,Convergence criteria met.,0,0,1
824,3,5,Convergence criteria met.,0,0,1
824,3,6,Convergence criteria met.,0,0,1
825,1,1,Convergence criteria met.,0,0,1
825,1,2,Convergence criteria met.,0,0,1
825,1,3,Convergence criteria met.,0,0,1
825,1,4,Convergence criteria met.,0,0,1
825,1,5,Convergence criteria met.,0,0,1
825,1,6,Convergence criteria met.,0,0,1
825,3,1,Convergence criteria met.,0,0,1
825,3,2,Convergence criteria met.,0,0,1
825,3,3,Convergence criteria met.,0,0,1
825,3,4,Convergence criteria met.,0,0,1
825,3,5,Convergence criteria met.,0,0,1
825,3,6,Convergence criteria met.,0,0,1
826,1,1,Convergence criteria met.,0,0,1
826,1,2,Convergence criteria met.,0,0,1
826,1,3,Convergence criteria met.,0,0,1
826,1,4,Convergence criteria met.,0,0,1
826,1,5,Convergence criteria met.,0,0,1
826,1,6,Convergence criteria met.,0,0,1
826,3,1,Convergence criteria met.,0,0,1
826,3,2,Convergence criteria met.,0,0,1
826,3,3,Convergence criteria met.,0,0,1
826,3,4,Convergence criteria met.,0,0,1
826,3,5,Convergence criteria met.,0,0,1
826,3,6,Convergence criteria met.,0,0,1
827,1,1,Convergence criteria met.,0,0,1
827,1,2,Convergence criteria met.,0,0,1
827,1,3,Convergence criteria met.,0,0,1
827,1,4,Convergence criteria met.,0,0,1
827,1,5,Convergence criteria met.,0,0,1
827,1,6,Convergence criteria met.,0,0,1
827,3,1,Convergence criteria met.,0,0,1
827,3,2,Convergence criteria met.,0,0,1
827,3,3,Convergence criteria met.,0,0,1
827,3,4,Convergence criteria met.,0,0,1
827,3,5,Convergence criteria met.,0,0,1
827,3,6,Convergence criteria met.,0,0,1
828,1,1,Convergence criteria met.,0,0,1
828,1,2,Convergence criteria met.,0,0,1
828,1,3,Convergence criteria met.,0,0,1
828,1,4,Convergence criteria met.,0,0,1
828,1,5,Convergence criteria met.,0,0,1
828,1,6,Convergence criteria met.,0,0,1
828,3,1,Convergence criteria met.,0,0,1
828,3,2,Convergence criteria met.,0,0,1
828,3,3,Convergence criteria met.,0,0,1
828,3,4,Convergence criteria met.,0,0,1
828,3,5,Convergence criteria met.,0,0,1
828,3,6,Convergence criteria met.,0,0,1
829,1,1,Convergence criteria met.,0,0,1
829,1,2,Convergence criteria met.,0,0,1
829,1,3,Convergence criteria met.,0,0,1
829,1,4,Convergence criteria met.,0,0,1
829,1,5,Convergence criteria met.,0,0,1
829,1,6,Convergence criteria met.,0,0,1
829,3,1,Convergence criteria met.,0,0,1
829,3,2,Convergence criteria met.,0,0,1
829,3,3,Convergence criteria met.,0,0,1
829,3,4,Convergence criteria met.,0,0,1
829,3,5,Convergence criteria met.,0,0,1
829,3,6,Convergence criteria met.,0,0,1
830,1,1,Convergence criteria met.,0,0,1
830,1,2,Convergence criteria met.,0,0,1
830,1,3,Convergence criteria met.,0,0,1
830,1,4,Convergence criteria met.,0,0,1
830,1,5,Convergence criteria met.,0,0,1
830,1,6,Convergence criteria met.,0,0,1
830,3,1,Convergence criteria met.,0,0,1
830,3,2,Convergence criteria met.,0,0,1
830,3,3,Convergence criteria met.,0,0,1
830,3,4,Convergence criteria met.,0,0,1
830,3,5,Convergence criteria met.,0,0,1
830,3,6,Convergence criteria met.,0,0,1
831,1,1,Convergence criteria met.,0,0,1
831,1,2,Convergence criteria met.,0,0,1
831,1,3,Convergence criteria met.,0,0,1
831,1,4,Convergence criteria met.,0,0,1
831,1,5,Convergence criteria met.,0,0,1
831,1,6,Convergence criteria met.,0,0,1
831,3,1,Convergence criteria met.,0,0,1
831,3,2,Convergence criteria met.,0,0,1
831,3,3,Convergence criteria met.,0,0,1
831,3,4,Convergence criteria met.,0,0,1
831,3,5,Convergence criteria met.,0,0,1
831,3,6,Convergence criteria met.,0,0,1
832,1,1,Convergence criteria met.,0,0,1
832,1,2,Convergence criteria met.,0,0,1
832,1,3,Convergence criteria met.,0,0,1
832,1,4,Convergence criteria met.,0,0,1
832,1,5,Convergence criteria met.,0,0,1
832,1,6,Convergence criteria met.,0,0,1
832,3,1,Convergence criteria met.,0,0,1
832,3,2,Convergence criteria met.,0,0,1
832,3,3,Convergence criteria met.,0,0,1
832,3,4,Convergence criteria met.,0,0,1
832,3,5,Convergence criteria met.,0,0,1
832,3,6,Convergence criteria met.,0,0,1
833,1,1,Convergence criteria met.,0,0,1
833,1,2,Convergence criteria met.,0,0,1
833,1,3,Convergence criteria met.,0,0,1
833,1,4,Convergence criteria met.,0,0,1
833,1,5,Convergence criteria met.,0,0,1
833,1,6,Convergence criteria met.,0,0,1
833,3,1,Convergence criteria met.,0,0,1
833,3,2,Convergence criteria met.,0,0,1
833,3,3,Convergence criteria met.,0,0,1
833,3,4,Convergence criteria met.,0,0,1
833,3,5,Convergence criteria met.,0,0,1
833,3,6,Convergence criteria met.,0,0,1
834,1,1,Convergence criteria met.,0,0,1
834,1,2,Convergence criteria met.,0,0,1
834,1,3,Convergence criteria met.,0,0,1
834,1,4,Convergence criteria met.,0,0,1
834,1,5,Convergence criteria met.,0,0,1
834,1,6,Convergence criteria met.,0,0,1
834,3,1,Convergence criteria met.,0,0,1
834,3,2,Convergence criteria met.,0,0,1
834,3,3,Convergence criteria met.,0,0,1
834,3,4,Convergence criteria met.,0,0,1
834,3,5,Convergence criteria met.,0,0,1
834,3,6,Convergence criteria met.,0,0,1
835,1,1,Convergence criteria met.,0,0,1
835,1,2,Convergence criteria met.,0,0,1
835,1,3,Convergence criteria met.,0,0,1
835,1,4,Convergence criteria met.,0,0,1
835,1,5,Convergence criteria met.,0,0,1
835,1,6,Convergence criteria met.,0,0,1
835,3,1,Convergence criteria met.,0,0,1
835,3,2,Convergence criteria met.,0,0,1
835,3,3,Convergence criteria met.,0,0,1
835,3,4,Convergence criteria met.,0,0,1
835,3,5,Convergence criteria met.,0,0,1
835,3,6,Convergence criteria met.,0,0,1
836,1,1,Convergence criteria met.,0,0,1
836,1,2,Convergence criteria met.,0,0,1
836,1,3,Convergence criteria met.,0,0,1
836,1,4,Convergence criteria met.,0,0,1
836,1,5,Convergence criteria met.,0,0,1
836,1,6,Convergence criteria met.,0,0,1
836,3,1,Convergence criteria met.,0,0,1
836,3,2,Convergence criteria met.,0,0,1
836,3,3,Convergence criteria met.,0,0,1
836,3,4,Convergence criteria met.,0,0,1
836,3,5,Convergence criteria met.,0,0,1
836,3,6,Convergence criteria met.,0,0,1
837,1,1,Convergence criteria met.,0,0,1
837,1,2,Convergence criteria met.,0,0,1
837,1,3,Convergence criteria met.,0,0,1
837,1,4,Convergence criteria met.,0,0,1
837,1,5,Convergence criteria met.,0,0,1
837,1,6,Convergence criteria met.,0,0,1
837,3,1,Convergence criteria met.,0,0,1
837,3,2,Convergence criteria met.,0,0,1
837,3,3,Convergence criteria met.,0,0,1
837,3,4,Convergence criteria met.,0,0,1
837,3,5,Convergence criteria met.,0,0,1
837,3,6,Convergence criteria met.,0,0,1
838,1,1,Convergence criteria met.,0,0,1
838,1,2,Convergence criteria met.,0,0,1
838,1,3,Convergence criteria met.,0,0,1
838,1,4,Convergence criteria met.,0,0,1
838,1,5,Convergence criteria met.,0,0,1
838,1,6,Convergence criteria met.,0,0,1
838,3,1,Convergence criteria met.,0,0,1
838,3,2,Convergence criteria met.,0,0,1
838,3,3,Convergence criteria met.,0,0,1
838,3,4,Convergence criteria met.,0,0,1
838,3,5,Convergence criteria met.,0,0,1
838,3,6,Convergence criteria met.,0,0,1
839,1,1,Convergence criteria met.,0,0,1
839,1,2,Convergence criteria met.,0,0,1
839,1,3,Convergence criteria met.,0,0,1
839,1,4,Convergence criteria met.,0,0,1
839,1,5,Convergence criteria met.,0,0,1
839,1,6,Convergence criteria met.,0,0,1
839,3,1,Convergence criteria met.,0,0,1
839,3,2,Convergence criteria met.,0,0,1
839,3,3,Convergence criteria met.,0,0,1
839,3,4,Convergence criteria met.,0,0,1
839,3,5,Convergence criteria met.,0,0,1
839,3,6,Convergence criteria met.,0,0,1
840,1,1,Convergence criteria met.,0,0,1
840,1,2,Convergence criteria met.,0,0,1
840,1,3,Convergence criteria met.,0,0,1
840,1,4,Convergence criteria met.,0,0,1
840,1,5,Convergence criteria met.,0,0,1
840,1,6,Convergence criteria met.,0,0,1
840,3,1,Convergence criteria met.,0,0,1
840,3,2,Convergence criteria met.,0,0,1
840,3,3,Convergence criteria met.,0,0,1
840,3,4,Convergence criteria met.,0,0,1
840,3,5,Convergence criteria met.,0,0,1
840,3,6,Convergence criteria met.,0,0,1
841,1,1,Convergence criteria met.,0,0,1
841,1,2,Convergence criteria met.,0,0,1
841,1,3,Convergence criteria met.,0,0,1
841,1,4,Convergence criteria met.,0,0,1
841,1,5,Convergence criteria met.,0,0,1
841,1,6,Convergence criteria met.,0,0,1
841,3,1,Convergence criteria met.,0,0,1
841,3,2,Convergence criteria met.,0,0,1
841,3,3,Convergence criteria met.,0,0,1
841,3,4,Convergence criteria met.,0,0,1
841,3,5,Convergence criteria met.,0,0,1
841,3,6,Convergence criteria met.,0,0,1
842,1,1,Convergence criteria met.,0,0,1
842,1,2,Convergence criteria met.,0,0,1
842,1,3,Convergence criteria met.,0,0,1
842,1,4,Convergence criteria met.,0,0,1
842,1,5,Convergence criteria met.,0,0,1
842,1,6,Convergence criteria met.,0,0,1
842,3,1,Convergence criteria met.,0,0,1
842,3,2,Convergence criteria met.,0,0,1
842,3,3,Convergence criteria met.,0,0,1
842,3,4,Convergence criteria met.,0,0,1
842,3,5,Convergence criteria met.,0,0,1
842,3,6,Convergence criteria met.,0,0,1
843,1,1,Convergence criteria met.,0,0,1
843,1,2,Convergence criteria met.,0,0,1
843,1,3,Convergence criteria met.,0,0,1
843,1,4,Convergence criteria met.,0,0,1
843,1,5,Convergence criteria met.,0,0,1
843,1,6,Convergence criteria met.,0,0,1
843,3,1,Convergence criteria met.,0,0,1
843,3,2,Convergence criteria met.,0,0,1
843,3,3,Convergence criteria met.,0,0,1
843,3,4,Convergence criteria met.,0,0,1
843,3,5,Convergence criteria met.,0,0,1
843,3,6,Convergence criteria met.,0,0,1
844,1,1,Convergence criteria met.,0,0,1
844,1,2,Convergence criteria met.,0,0,1
844,1,3,Convergence criteria met.,0,0,1
844,1,4,Convergence criteria met.,0,0,1
844,1,5,Convergence criteria met.,0,0,1
844,1,6,Convergence criteria met.,0,0,1
844,3,1,Convergence criteria met.,0,0,1
844,3,2,Convergence criteria met.,0,0,1
844,3,3,Convergence criteria met.,0,0,1
844,3,4,Convergence criteria met.,0,0,1
844,3,5,Convergence criteria met.,0,0,1
844,3,6,Convergence criteria met.,0,0,1
845,1,1,Convergence criteria met.,0,0,1
845,1,2,Convergence criteria met.,0,0,1
845,1,3,Convergence criteria met.,0,0,1
845,1,4,Convergence criteria met.,0,0,1
845,1,5,Convergence criteria met.,0,0,1
845,1,6,Convergence criteria met.,0,0,1
845,3,1,Convergence criteria met.,0,0,1
845,3,2,Convergence criteria met.,0,0,1
845,3,3,Convergence criteria met.,0,0,1
845,3,4,Convergence criteria met.,0,0,1
845,3,5,Convergence criteria met.,0,0,1
845,3,6,Convergence criteria met.,0,0,1
846,1,1,Convergence criteria met.,0,0,1
846,1,2,Convergence criteria met.,0,0,1
846,1,3,Convergence criteria met.,0,0,1
846,1,4,Convergence criteria met.,0,0,1
846,1,5,Convergence criteria met.,0,0,1
846,1,6,Convergence criteria met.,0,0,1
846,3,1,Convergence criteria met.,0,0,1
846,3,2,Convergence criteria met.,0,0,1
846,3,3,Convergence criteria met.,0,0,1
846,3,4,Convergence criteria met.,0,0,1
846,3,5,Convergence criteria met.,0,0,1
846,3,6,Convergence criteria met.,0,0,1
847,1,1,Convergence criteria met.,0,0,1
847,1,2,Convergence criteria met.,0,0,1
847,1,3,Convergence criteria met.,0,0,1
847,1,4,Convergence criteria met.,0,0,1
847,1,5,Convergence criteria met.,0,0,1
847,1,6,Convergence criteria met.,0,0,1
847,3,1,Convergence criteria met.,0,0,1
847,3,2,Convergence criteria met.,0,0,1
847,3,3,Convergence criteria met.,0,0,1
847,3,4,Convergence criteria met.,0,0,1
847,3,5,Convergence criteria met.,0,0,1
847,3,6,Convergence criteria met.,0,0,1
848,1,1,Convergence criteria met.,0,0,1
848,1,2,Convergence criteria met.,0,0,1
848,1,3,Convergence criteria met.,0,0,1
848,1,4,Convergence criteria met.,0,0,1
848,1,5,Convergence criteria met.,0,0,1
848,1,6,Convergence criteria met.,0,0,1
848,3,1,Convergence criteria met.,0,0,1
848,3,2,Convergence criteria met.,0,0,1
848,3,3,Convergence criteria met.,0,0,1
848,3,4,Convergence criteria met.,0,0,1
848,3,5,Convergence criteria met.,0,0,1
848,3,6,Convergence criteria met.,0,0,1
849,1,1,Convergence criteria met.,0,0,1
849,1,2,Convergence criteria met.,0,0,1
849,1,3,Convergence criteria met.,0,0,1
849,1,4,Convergence criteria met.,0,0,1
849,1,5,Convergence criteria met.,0,0,1
849,1,6,Convergence criteria met.,0,0,1
849,3,1,Convergence criteria met.,0,0,1
849,3,2,Convergence criteria met.,0,0,1
849,3,3,Convergence criteria met.,0,0,1
849,3,4,Convergence criteria met.,0,0,1
849,3,5,Convergence criteria met.,0,0,1
849,3,6,Convergence criteria met.,0,0,1
850,1,1,Convergence criteria met.,0,0,1
850,1,2,WARNING: Unable to make Hessian positive definite.,1,0,0
850,1,3,Convergence criteria met.,0,0,1
850,1,4,Convergence criteria met.,0,0,1
850,1,5,Convergence criteria met.,0,0,1
850,1,6,Convergence criteria met.,0,0,1
850,3,1,Convergence criteria met.,0,0,1
850,3,2,Convergence criteria met.,0,0,1
850,3,3,Convergence criteria met.,0,0,1
850,3,4,Convergence criteria met.,0,0,1
850,3,5,Convergence criteria met.,0,0,1
850,3,6,Convergence criteria met.,0,0,1
851,1,1,Convergence criteria met.,0,0,1
851,1,2,Convergence criteria met.,0,0,1
851,1,3,Convergence criteria met.,0,0,1
851,1,4,Convergence criteria met.,0,0,1
851,1,5,Convergence criteria met.,0,0,1
851,1,6,Convergence criteria met.,0,0,1
851,3,1,Convergence criteria met.,0,0,1
851,3,2,Convergence criteria met.,0,0,1
851,3,3,Convergence criteria met.,0,0,1
851,3,4,Convergence criteria met.,0,0,1
851,3,5,Convergence criteria met.,0,0,1
851,3,6,Convergence criteria met.,0,0,1
852,1,1,Convergence criteria met.,0,0,1
852,1,2,Convergence criteria met.,0,0,1
852,1,3,Convergence criteria met.,0,0,1
852,1,4,Convergence criteria met.,0,0,1
852,1,5,Convergence criteria met.,0,0,1
852,1,6,Convergence criteria met.,0,0,1
852,3,1,Convergence criteria met.,0,0,1
852,3,2,Convergence criteria met.,0,0,1
852,3,3,Convergence criteria met.,0,0,1
852,3,4,Convergence criteria met.,0,0,1
852,3,5,Convergence criteria met.,0,0,1
852,3,6,Convergence criteria met.,0,0,1
853,1,1,Convergence criteria met.,0,0,1
853,1,2,Convergence criteria met.,0,0,1
853,1,3,Convergence criteria met.,0,0,1
853,1,4,Convergence criteria met.,0,0,1
853,1,5,Convergence criteria met.,0,0,1
853,1,6,Convergence criteria met.,0,0,1
853,3,1,Convergence criteria met.,0,0,1
853,3,2,Convergence criteria met.,0,0,1
853,3,3,Convergence criteria met.,0,0,1
853,3,4,Convergence criteria met.,0,0,1
853,3,5,Convergence criteria met.,0,0,1
853,3,6,Convergence criteria met.,0,0,1
854,1,1,Convergence criteria met.,0,0,1
854,1,2,Convergence criteria met.,0,0,1
854,1,3,Convergence criteria met.,0,0,1
854,1,4,Convergence criteria met.,0,0,1
854,1,5,Convergence criteria met.,0,0,1
854,1,6,Convergence criteria met.,0,0,1
854,3,1,Convergence criteria met.,0,0,1
854,3,2,Convergence criteria met.,0,0,1
854,3,3,Convergence criteria met.,0,0,1
854,3,4,Convergence criteria met.,0,0,1
854,3,5,Convergence criteria met.,0,0,1
854,3,6,Convergence criteria met.,0,0,1
855,1,1,Convergence criteria met.,0,0,1
855,1,2,Convergence criteria met.,0,0,1
855,1,3,Convergence criteria met.,0,0,1
855,1,4,Convergence criteria met.,0,0,1
855,1,5,Convergence criteria met.,0,0,1
855,1,6,Convergence criteria met.,0,0,1
855,3,1,Convergence criteria met.,0,0,1
855,3,2,Convergence criteria met.,0,0,1
855,3,3,Convergence criteria met.,0,0,1
855,3,4,Convergence criteria met.,0,0,1
855,3,5,Convergence criteria met.,0,0,1
855,3,6,Convergence criteria met.,0,0,1
856,1,1,Convergence criteria met.,0,0,1
856,1,2,Convergence criteria met.,0,0,1
856,1,3,Convergence criteria met.,0,0,1
856,1,4,Convergence criteria met.,0,0,1
856,1,5,Convergence criteria met.,0,0,1
856,1,6,Convergence criteria met.,0,0,1
856,3,1,Convergence criteria met.,0,0,1
